company_key,company_name,company_disclosed,country_key
co-5f0dd499e2dc4d8a,Checkout.com,True,gb
co-cae33acebebdff41,Chelsea FC,True,gb
co-6a1601786868e3c6,Chemist4U,True,gb
co-f5886bed6483845a,Cherry Professional - Relationship Led Recruitment,True,gb
co-464bf71ce9855b24,Chiltern Railways,True,gb
co-675d817b8fb8c22a,Chip,True,gb
co-6495e58218f99ebe,Circom Limited,True,gb
co-44502a7a27441c6c,Citi,True,gb
co-d4433dd1d55d386e,Citigroup,True,gb
co-585e04166ee03dfb,Citrus Recruit Ltd,True,gb
co-0ba9e04af2f3b2e2,City of Durham,True,gb
co-e1325bc59b8adea0,Clearwater People Solutions,True,gb
co-819e5cd0922b00d4,Close Brothers Group,True,gb
co-45a72167567b5985,CluePoints,True,gb
co-01eb2bd5163f2808,ClwydAlyn Housing,True,gb
co-97af82fb8c0ab120,Clyde Valley Housing Association,True,gb
co-d2add2fee1c8161f,Coastline Housing,True,gb
co-c80d09a6dc816995,Cochlear,True,gb
co-92e3e51e4153a636,Cognizant,True,gb
co-fe458b009f9e6160,Cognizant Technology Solutions,True,gb
co-a84495ed463fe39c,Collinson Group,True,gb
co-167b5f48f507eaec,Community Eye Care CHEC,True,gb
co-823da322a79913ca,Compass Group,True,gb
co-9e5ecd92a18563bf,Compass Group UK & Ireland Ltd,True,gb
co-768ea69b1117bfc8,Computappoint,True,gb
co-47c0ccfed7efb716,Computer Futures,True,gb
co-eb62068731d0075f,Computershare flexible Talent,True,gb
co-a90cac9a2952e74d,Concentrix,True,gb
co-042f310ce284d372,Concept Resourcing,True,gb
co-483166a45fa2eb9c,Confidential,True,gb
co-ea063d352fa4fe0a,Consortia,True,gb
co-fda40e7d366ae7ef,Consula Group LTD,True,gb
co-c2adbbbc04ef31aa,Contechs Consulting,True,gb
co-2d9c0a0a57eb9ede,Contentsquare,True,gb
co-87f5b8c52af999dd,Corecom Consulting,True,gb
co-3ea5e5bbcae50583,Corecruitment International,True,gb
co-e041235c409558be,Costello Medical,True,gb
co-e9597d857a42184d,Coventry City Council,True,gb
co-884f6547a7606b5d,Creideas,True,gb
co-50fbe0cb538df559,Crew Clothing Head Office,True,gb
co-f0ef54fb5362a908,Crédit Agricole CIB,True,gb
co-309993d2401d3d1e,Cummins,True,gb
co-a368aab3914358b0,Current Open Roles at Daphne,True,gb
co-3f6dc91fa07c71fe,Cyberteam,True,gb
co-6aa5168db4c6ada5,Cytora,True,gb
co-420ec0a69c22cfab,DCV Technologies,True,gb
co-441fa632b4b547e0,DFDS,True,gb
co-3793e71190278217,DO & CO,True,gb
co-c49ec5bdf6d115b3,DOCOsoft,True,gb
co-b6b2d0bd4f0d8607,Dale Farm Ltd,True,gb
co-7a5ccb39dbc398f5,Damia Group Ltd,True,gb
co-676639c9f0a64282,Data Jobs at ITOL Recruit,True,gb
co-3f9c5d0e813768e1,Datatech,True,gb
co-940d2c88789995c6,Datatech Analytics,True,gb
co-e1eb125648b17d6d,Dee Set,True,gb
co-1ccd91cccf663617,Defence,True,gb
co-b757e29967ffb560,Deloitte,True,gb
co-3657077b3e49eadb,Deloitte - Recruitment,True,gb
co-9d96efbd2170f23a,Delta Capita,True,gb
co-fc1178b5ad1faa29,Deutsche Bank,True,gb
co-624b421af38651b6,Develop,True,gb
co-217c166b20fcc07b,Distinct Recruitment,True,gb
co-f1eb18240c2d3676,Doves Farm Foods,True,gb
co-a346b4a0861981bb,Dudley Building Society,True,gb
co-7242f0c636bbf379,ECS,True,gb
co-02c893363af9d7c0,ECS Resource Group Ltd,True,gb
co-60a7c057682d5e7b,EF Recruitment,True,gb
co-c7f9b7f7c1ab2ad7,EQUANS SERVICES LIMITED,True,gb
co-d0c6fb848682f83e,ESP Utilities Group Ltd,True,gb
co-088301d0c74dfb48,Eaglecliff Limited,True,gb
co-98aac4eb5442fa54,East London NHS Foundation Trust,True,gb
co-07335054293b8595,East Lothian Council,True,gb
co-91f7ad3d98d1bf9e,Easyjet,True,gb
co-7f380c362bed6760,Eaton Corporation,True,gb
co-da4bba05969f9eca,Eclipse IT Recruitment,True,gb
co-13b9a4179426d319,Eden James Consulting Limited,True,gb
co-17aa7bbf97b85e2f,Eligo Recruitment Ltd,True,gb
co-3a853cf9cfe0d2d0,Elior,True,gb
co-cf8966e08c7522b9,Elsevier,True,gb
co-fb046980d1845513,EnerMech,True,gb
co-5e0fed2fa811bf6e,Enverus,True,gb
co-c517a0486f221b9d,Envitia,True,gb
co-4da980f405b31981,Equifind,True,gb
co-df3263bf7fff9dc2,Equiniti,True,gb
co-0a5f98bf1b3bc689,Eriban Business Services Ltd,True,gb
co-8303303926e063f6,Erin Associates,True,gb
co-556f1ed884839dc8,Ernest Gordon Recruitment Limited,True,gb
co-803d96122323b741,Essential Employment,True,gb
co-ca865d1328f5e777,Eurofins,True,gb
co-813c6cd645157152,European Tyre Enterprise Limited,True,gb
co-fbfc910b25f6e22a,Everforth Quinnox,True,gb
co-5b015d9684709877,Executive Facilities,True,gb
co-ab45da5a625d8fae,Eximius Finance,True,gb
co-6690cc4b26909d42,Experian,True,gb
co-fa2806871f987b47,Experis,True,gb
co-cdb5981e13dee312,Experis UK,True,gb
co-a3f092514ccc05a5,Expleo Group,True,gb
co-a58c72160de146f1,Exposed Solutions,True,gb
co-3ed0dcc14a091bae,FAIRR Initiative,True,gb
co-4aee74b0c58b1060,FBI &TMT,True,gb
co-9f233a60a1b00391,FDM Group,True,gb
co-55e622317a6d3e26,FE fundinfo,True,gb
co-a377d622d4480a51,FIS Capital Markets,True,gb
co-6b18edc5606825cc,FLTalent,True,gb
co-48e7174beae56765,FT Recruitment Group,True,gb
co-51fa6de315627a48,Fabric Recruitment,True,gb
co-fb59b29da8bd0508,Fabric Recruitment Ltd,True,gb
co-f1d5993e727035e9,Fairtrade Foundation,True,gb
co-9d756f5b056b5e7a,Fastmarkets,True,gb
co-79e6112547f0d7e8,Find Recruitment Group LTD,True,gb
co-188bb72be87fb0ca,Findtutors,True,gb
co-c2938f305fdf28f8,First Databank,True,gb
co-674580c8da622c58,Fisher Investments,True,gb
co-cce18001525c5bdc,Fitz Partners,True,gb
co-55d46084881a4a17,Focus Group,True,gb
co-ef74e298895fc53f,Foresight Data Ltd Consultancy,True,gb
co-5fd49dfc3fbb6b06,Forterro,True,gb
co-2d3e9bf2a095fa51,Franklin Bates,True,gb
co-6435095bcaa19fe6,Fruition Group,True,gb
co-a353d5027f74e2fc,Futureheads Recruitment,True,gb
co-81e6b6b6448a8f90,Futures,True,gb
co-578d7d554acd1dc9,G MASS,True,gb
co-0155808a71a48fb6,GEDU Global Education,True,gb
co-442e37f4b695a720,GIS Jobs Ltd,True,gb
co-5bb93e13145f533d,GIS Recruiter Ltd,True,gb
co-62f0f0b469d6d761,GO POWER,True,gb
co-b809e32ffedbf5b3,GSF Car Parts,True,gb
co-dcfe5ccff01393f0,GSM Conference Services,True,gb
co-27d72c263c8ceb85,GXO Logistics,True,gb
co-8ea5328b4241c6cf,Gallagher,True,gb
co-81b33e904def670c,Gartner,True,gb
co-d412b048ff8c08dc,Gazelle Global Consulting Limited,True,gb
co-8744f6fad4e89ad3,Goldman Sachs,True,gb
co-f70037e7a6473680,Goodman Masson,True,gb
co-a1b6db89d339a0d5,Gopuff,True,gb
co-93789b86d3e6e1c8,Gousto,True,gb
co-81a07f198fc2164d,Graduate Recruitment Bureau,True,gb
co-5ff2f237dea31534,Grafton Banks Limited,True,gb
co-688b79b925c6a3cd,Granite Recruitment and Consulting Limited,True,gb
co-e8c942dc7a1e5a36,Greene King Corporate - BRA 001,True,gb
co-778728c6b7ce698f,Greensphere Capital,True,gb
co-a84246981ea160fa,Gresham,True,gb
co-166b27377d86ddea,HAYS Specialist Recruitment,True,gb
co-4228cea649b4e937,HGF,True,gb
co-8310bc8c6b84dfc8,HH Global,True,gb
co-6c73eca00273cbbd,HOOPLE LTD,True,gb
co-7c5292f83319425f,Hackajob Ltd,True,gb
co-8fcd7d321b9b8806,Halian Technology Limited,True,gb
co-4bbbffabc0b4aab6,Handle Recruitment Limited,True,gb
co-063000a55cb248d4,Hanson Lee Resourcing Ltd,True,gb
co-f8a35aa3357107d9,Harnham - Data & Analytics Recruitment,True,gb
co-cae9d0afb32073c5,Harvey Nash,True,gb
co-63885b9a3c1c7b4d,Havas,True,gb
co-b57fd353318f9390,Hays,True,gb
co-6ca374a7ae4b2d26,Hays Specialist Recruitment Limited,True,gb
co-f157c4faaa85d6d7,Hays Technology,True,gb
co-9fc58adb233e8a2c,Hellios,True,gb
co-b0193d55b9217fe9,HelloKindred,True,gb
co-8013d4bd685602a8,Here,True,gb
co-fba4ce5923d62ce1,Herefordshire Council,True,gb
co-ee99286c0db639be,Hexwired Recruitment,True,gb
co-10f035ca858ea186,Hippo Digital,True,gb
co-900a8e8e6797551b,Hippo Digital Limited,True,gb
co-57e481f9f2c765ee,Hogan Lovells,True,gb
co-bbe669d1d64ccddb,Home Group Limited,True,gb
co-2be28fb36c7833c3,Hong Kong Exchanges and Clearing,True,gb
co-9855e91db5342774,Hoople,True,gb
co-4621e8691173c54b,Howden,True,gb
co-edc5956bcd792913,Hunter Bond,True,gb
co-7f4a1267e33f91b5,Huxley Associates,True,gb
co-3cd0587d2641289f,Hydro International,True,gb
co-0ed523a0016d3cfd,Hypercreate Ltd,True,gb
co-4cb7ac42d4cc2dce,IBM,True,gb
co-901fd2ca904cbac6,ICONIC RESOURCING LTD,True,gb
co-10e72a14d949add4,ING,True,gb
co-c1a8efb7fbb0e068,INSIGHT INTERNATIONAL Limited,True,gb
co-edb393035feac265,IO Associates,True,gb
co-9646d0d277fd8812,IRIS,True,gb
co-5fda5903a7557d9b,ISR RECRUITMENT LIMITED,True,gb
co-4c39c0f8cec9c777,ISR Recruitment,True,gb
co-81851384b5bc3521,IT Career Switch,True,gb
co-00ebc98972c4996d,IT Online Learning,True,gb
co-a68c76e7eacbe183,IT Talent Solutions,True,gb
co-95f95972a0587657,IT Talent Solutions Ltd,True,gb
co-00089327174fb6e4,ITV,True,gb
co-bd792dcb8eb66322,IWT PHU Single Corporate Service,True,gb
co-e178389c05b6cfe8,Iberdrola,True,gb
co-d75e1b0d9c43349d,Infinity Quest UK,True,gb
co-a150d8dae9198fe5,Infotel UK,True,gb
co-695357afdde5549e,Intec Select Ltd,True,gb
co-f41ab5b2f15f21a5,Intercontinental Exchange,True,gb
co-626d465eed59556b,Investigo,True,gb
co-4cae35e516073ef0,Investment Real Estate,True,gb
co-2912300473b6f094,IronMountain Solutions,True,gb
co-14d57465f3c055f9,Isio,True,gb
co-b500949f3f00a65d,Islington Council,True,gb
co-9dc137d2b24e7714,J&J Family of Companies,True,gb
co-fe2d433afefcf0b5,JLL,True,gb
co-cc3c66237e6a7828,JPMorganChase,True,gb
co-1dbce1f0a980b5f9,Jackson Hogg Ltd,True,gb
co-f2f7dc1385af6f1b,Johnson & Johnson,True,gb
co-4cadcd654bd6c004,Jonathan Lee Recruitment Ltd,True,gb
co-87ca4ff0aad732e6,Just Eat,True,gb
co-1ede8547b6d606d3,Justice Digital,True,gb
co-e82e18bd790c8f66,KM Education Recruitment Ltd,True,gb
co-ae225a858bd9f572,KP UK,True,gb
co-c062739eaf3b1c07,Kaplan,True,gb
co-90597842157ac28a,Kaplan Financial Limited,True,gb
co-91515589208af340,Katie Bard & Angela Mortimer Plc,True,gb
co-3c09a27809f70ccc,Kia UK,True,gb
co-e09f2c8d892f216c,Kingston upon Thames London Borough Council,True,gb
co-780a9c1bc7834308,Know How Resourcing,True,gb
co-9a4766b4660920fd,Knowsley Council,True,gb
co-32e2d24cf75625da,Kobalt Music,True,gb
co-47822429d44dd19b,Kpler,True,gb
co-92327b68f28a3e7b,Kryptos Technologies limited,True,gb
co-8524a58f1e8dd6af,L R S,True,gb
co-f7cfc390f1cacbe2,LIVERPOOL CITY REGION COMBINED AUTHORITY,True,gb
co-9e21220f444e83ba,LTM,True,gb
co-7b3e2a80430694b8,La Fosse Associates,True,gb
co-72b436a4596e64de,Landsec,True,gb
co-4414a659acc70e2e,Langham Recruitment,True,gb
co-37d2e059a73c50bf,Leading Edge,True,gb
co-9e87f65ffb2312db,Leeds Building Society,True,gb
co-85bc1664658036f6,Leidos,True,gb
co-3bed084beec0a9c2,Levick Stanley,True,gb
co-0831fd324eff264d,Lewisham Council,True,gb
co-59a8413420c7e39c,LexisNexis Risk Solutions,True,gb
co-4470b81e9c06bad4,LexisNexis Risk Solutions Group,True,gb
co-d1b6ec05ec0e148a,Life Leisure,True,gb
co-e8047fbbe2c55b97,Lightspeed Commerce,True,gb
co-2baae6b0de6f0399,Linklaters,True,gb
co-4b7bc47cb6cc541d,Lioness Recruitment Ltd,True,gb
co-4ca2f0bd28a4308a,Live Nation Entertainment,True,gb
co-0b4b8eac519bbd9e,Lockheed Martin,True,gb
co-8d7fcd820152f61c,Lorien,True,gb
co-df1d2b233b0c6adf,Lorien Impellam,True,gb
co-7344f354eda77538,Lorien Resourcing,True,gb
co-4593763a1ae96729,Lotus UK,True,gb
co-7b29d9f5dedd8063,Lovewell Blake,True,gb
co-0922edf1ade1f087,Lowell,True,gb
co-262c63244b73d13a,Luxoft,True,gb
co-e7aefbd9415ffd71,M&G FA Limited,True,gb
co-d0e311b9a8bdbda0,M&G plc.,True,gb
co-d2d7ed38ebb944ab,MASS,True,gb
co-7080c58244c42bde,MCS Group,True,gb
co-be77dca1681a7751,MRJ Recruitment,True,gb
co-697827d729a1ad1e,MSX International,True,gb
co-fbada351848ea65e,MSX International Limited,True,gb
co-31b3fdbcf4cf55f2,MW recruitment,True,gb
co-b26d6e62110dd1fe,Mace,True,gb
co-23b3f4c3854aa881,Man Group,True,gb
co-b521e7010bae4f64,Man Group plc,True,gb
co-92843753dfe7ba0f,Manchester City FC,True,gb
co-3a5227c1a19eae27,MandM Direct,True,gb
co-045ee1346b730844,Manpower UK Ltd,True,gb
co-ac9e895e43b7a7e2,Marks Sattin,True,gb
co-1191536cd0dce1ec,Marsh McLennan,True,gb
co-3a21415bfde9dbc9,Martignetti Companies,True,gb
co-b011d9bb2a12c885,Massive Rocket,True,gb
co-a773903940d97b4c,Mastercard,True,gb
co-0daed76ead6ff700,Matchtech,True,gb
co-37a23cde77fa21cf,Matterport,True,gb
co-9a28d3d6368a62d4,McGregor Boyall Associates Limited,True,gb
co-2cc576f6a130b6dc,MemberWise,True,gb
co-008cdcf2936ae725,Meraki Talent Limited,True,gb
co-154dc7f039ddc29b,Mercor,True,gb
co-d349e2d0887ece07,Meridian Business Support,True,gb
co-f6ffbbbd1a517c81,Metropolitan Police Service,True,gb
co-d4da86559f7d5084,Michael Page,True,gb
co-25783addba264e58,Michael Page Business Support,True,gb
co-cfc21e203165bb86,Michael Page Technology,True,gb
co-82a4521c3934f461,Ministry of Justice,True,gb
co-77f136304511468d,Moat Homes,True,gb
co-b2306eb684232888,Montu UK,True,gb
co-da1b232a3f2d74de,MorePeople,True,gb
co-b3865de2fdb9d91d,Morgan Hunt,True,gb
co-05858340e9230098,Morgan Law,True,gb
co-747ddba9decaf96e,Morgan McKinley,True,gb
co-cbf08d567e1079dc,Morson Edge,True,gb
co-7def3885d5d591b0,NEWTO TRAINING LIMITED,True,gb
co-8336f659fe98316b,NRL Recruitment,True,gb
co-4868641dcb8951a9,NTT,True,gb
co-962ad5f619b8041b,"NTT America, Inc.",True,gb
co-563e520f98e5ed1c,NTT DATA,True,gb
co-3e9078ae92e17599,National Autistic Society,True,gb
co-a38cb2b15effc5a1,National Health Service,True,gb
co-66f475dd2b094fbd,National Highways,True,gb
co-bda88ebfc42cb07c,Nationwide,True,gb
co-f8710e562c47f265,Navitas,True,gb
co-994997708ff33d36,Netcom Online Learning,True,gb
co-4a68ee36840bcd3a,Netcom Training,True,gb
co-85716c09d6d31318,Netcompany,True,gb
co-18c37faee2d92206,Newcastle United FC,True,gb
co-f26601cfc486982e,Newlon Housing Trust,True,gb
co-711a657c1a912f5a,Next-Link,True,gb
co-91d2e952fccafb07,Nextech,True,gb
co-0254d77b325693d9,Nexus Jobs Limited,True,gb
co-1f35f5fa73913591,Nigel Wright Group,True,gb
co-86e1eb6c47bec26d,Nomad Foods Europe / Birds Eye,True,gb
co-9e22ed24d8e70393,North Oak Recruitment,True,gb
co-d0a8f006ba5f02bf,North Oak Recruitment Ltd,True,gb
co-b1df844fa5c65d3c,Norton Blake,True,gb
co-6e8958d6d78231bb,Norton Rose Fulbright LLP,True,gb
co-c14a6751104d8dd7,O.C.S. Consulting Plc,True,gb
co-5886a68d6cc1bb51,Ocean Housing,True,gb
co-6f6ebda40d053e50,Ocho,True,gb
co-2f886d436a49e21e,Octopus Energy Group,True,gb
co-c3e8091dca49550d,Ofgem,True,gb
co-d786f2115d61d94f,One Ten Associates,True,gb
co-e1a1a0e970e2c1a5,One World Recruitment Ltd,True,gb
co-10a6ca856bcef98a,OneForma,True,gb
co-c7d4255f16d5fab9,Onnec,True,gb
co-2525eb649baee7b3,Openwork,True,gb
co-ad25a44dc6001ddd,Opus People Solutions,True,gb
co-1a083e1483bbd990,Opus Recruitment Solutions,True,gb
co-6634bc0680c4d68e,Opus Recruitment Solutions Ltd,True,gb
co-04836661702b084d,Ortus PSR,True,gb
co-377027bc3027a571,Osborne Appointments,True,gb
co-a02c589c5bff7850,Oscar Associates Limited,True,gb
co-6dc903f2deed80e7,Oscar Technology,True,gb
co-5521ea8d9b847089,Oxford Brookes University,True,gb
co-b8f53e651e4165ac,PDSA,True,gb
co-b6386186a2569e2a,PIC,True,gb
co-4cfaa5a7f5ff0cdc,PIMCO,True,gb
co-99bae26658748afa,Paddle,True,gb
co-ce98dbaba04d2942,Palo Alto Networks,True,gb
co-4bbca02c3dfb6ade,Patrizia,True,gb
co-a70a72ecf833173e,Pave Talent Partners Limited,True,gb
co-423193fde3192929,Peabody,True,gb
co-714a7472ccc4fe1a,Peak 21,True,gb
co-285b63603ec83f83,Pearson Carter,True,gb
co-e31e9c19bbd898b7,Pearson Whiffin Recruitment Ltd,True,gb
co-7cbc3206203de5d9,Penguin Recruitment,True,gb
co-402391e0754de90e,PeoplePlus,True,gb
co-97d4965206220901,Permanent Futures Limited,True,gb
co-5b674c8bda289fb0,Permax Recruitment Limited,True,gb
co-e7258cd6275658d7,Pertemps,True,gb
co-03c4af5ef8ff0659,Pertemps Thames Water,True,gb
co-dedba66bfaf9c385,Playtech,True,gb
co-e9e7e75156fd388c,Police Scotland,True,gb
co-2bb5e6c79ed9ac3f,Pontoon,True,gb
co-10e0b871b986cd20,Portare Solutions Limited,True,gb
co-163d9a6033b3a10e,Pracyva ltd,True,gb
co-f87c9edbe4483b87,PredictX,True,gb
co-fa7cbfc9a6980c06,Premea Limited,True,gb
co-873983e641d5d784,Premier League,True,gb
co-2e0eb40703cc357a,Prestwick Aerosystems Limited,True,gb
co-42c96bdd3bc44992,Prevailance,True,gb
co-1570ade56affbea6,Prima,True,gb
co-7ebe4176e6249204,Prize Placements,True,gb
co-d14813e317f7fbbc,Proactive Appointments,True,gb
co-579844934093340f,Proicere Digital Ltd.,True,gb
co-f24774dfa3207b65,Project Blackbook,True,gb
co-55ba12eca3dca368,Prudential Distribution,True,gb
co-e86de7b74ab9d5e1,Public Sector Resourcing,True,gb
co-e4e954b56297f1e4,Publicis Media,True,gb
co-3dcb3cbd24e44787,Pure Resourcing Solutions,True,gb
co-7355a72df00f3fb3,Pure Resourcing Solutions Limited,True,gb
co-ac133dbcf61974c2,QA,True,gb
co-7caf58efcfa09327,QA Apprenticeships,True,gb
co-d80f4cbc39d0705e,Qontigo,True,gb
co-aa2e014f8aa4c38c,Quickbase,True,gb
co-6b90e689bdd96d60,"RK Accountancy, Finance and Business Support",True,gb
co-315575f79e5c211d,RLE International,True,gb
co-b34b5a56c15502d4,RSK Group,True,gb
co-988465639786da93,RTX,True,gb
co-031a7ce184434fdd,RTX Corporation,True,gb
co-da2abd63348ba1e8,Randstad Digital,True,gb
co-906cb1dd42d235bc,Randstad Technologies Recruitment,True,gb
co-f5ce6d9043b60a3f,Rated Traders Ltd,True,gb
co-4b13064bf9949f64,Rathbones Group Plc,True,gb
co-b92b4c81a517bea2,Rebel Recruitment Limited,True,gb
co-1522cdf1c197211d,Recruitment Hub,True,gb
co-8c4ab4b414d35504,RedCat Digital,True,gb
co-1de3c31e5d0585c4,Reed,True,gb
co-2ee7b3dff4f18428,Reed Technology,True,gb
co-53be42940a2bb682,Right People Recruitment Solutions,True,gb
co-5e425876deda33f7,Rightmove,True,gb
co-dbdd8ce83614f6d7,Rise Technical Recruitment,True,gb
co-16872a98ad636441,Riverside Recruitment,True,gb
co-45dc35c42b4e675e,Robert Half,True,gb
co-51d3bdcdad7bbe31,Robert Walters,True,gb
co-73c5eea5d91b473f,Rockstar Games,True,gb
co-88d38a29469f14b1,Rosie's People,True,gb
co-42c83342fc946243,Rotork,True,gb
co-514a07b4ca8e7973,Royal Ballet & Opera,True,gb
co-262e7c6463169de0,Royal Bank of Canada,True,gb
co-3dd63086192072c9,Royal British Legion,True,gb
co-0f98c33a99986418,Royal London Group,True,gb
co-af556ac9f4d48799,Rutherford Cross,True,gb
co-af8b4ed9fb5be486,SC Johnson Professional,True,gb
co-629ea3fe1bc6280a,SF Partners,True,gb
co-36ae49f6d4155a37,SNG,True,gb
co-7197efa469ae3d95,SR2,True,gb
co-677515fe6d0a3991,SR2 REC LTD,True,gb
co-acd12759eaff603f,SRG,True,gb
co-1b5c73b4d196a53a,SThree UK,True,gb
co-2d8dd15c841cfea0,Safran Group,True,gb
co-96e9ebd365e2d5e9,Salary Finance,True,gb
co-50c469b01b7792e5,Sanderson,True,gb
co-01b51a0f70365bd3,Sanderson Recruitment,True,gb
co-55b851301bbe17b1,Saragossa,True,gb
co-cee05a1579dd3e02,Scale Factory,True,gb
co-5519006ce206e3b4,Scottish Environment Protection Agency,True,gb
co-c19a2831f1217eeb,Scrumconnect Consulting,True,gb
co-19a7c1475a9bd82c,Searchability Ltd,True,gb
co-3115e157aecc2758,Select Engineering,True,gb
co-80bc7287c16645c5,Sellick Partnership,True,gb
co-30d960ee00b22de6,ShortList Recruitment Limited,True,gb
co-7dcab6dad5d68b2b,Simarco,True,gb
co-0204ae3f576f49d8,Skipton Building Society,True,gb
co-0db298e5e1a33a71,Soldo,True,gb
co-355d0fd5d1f22306,Solera,True,gb
co-de751a038c48c1ed,Solirius Consulting,True,gb
co-ad291a8896d179f9,Sony Pictures Entertainment,True,gb
co-fcfe905d264508a2,Southern Lights,True,gb
co-3ebbc0f9b01eea7a,SouthernWaterServices,True,gb
co-8a928fd02ad31403,Sovereign Network Group,True,gb
co-535b25599be74db2,Sparta Global Limited,True,gb
co-f7e29d737c8d86df,Specialist Recruit,True,gb
co-2bb30dc3490855d2,Spectrum IT Recruitment,True,gb
co-bc2a01f0a7b45eb7,Spinwell Global,True,gb
co-7b8c0387cc61050a,SportRadar,True,gb
co-7a84b7d1583d4a5e,Spotlight Sports Group,True,gb
co-465799d083b59e57,Square One Resources,True,gb
co-548cc91735c1090d,Staffordshire County Council,True,gb
co-5f6f23333e89a7c5,Standing on Giants,True,gb
co-08287b516f79f59b,Starling,True,gb
co-00f72058645045cc,Starr,True,gb
co-6a0caf904477d1a1,State Street,True,gb
co-668e5ba467746e6a,Stealth IT Consulting Limited,True,gb
co-554aecfdfa65a795,Stratospherec Ltd,True,gb
co-3c748cb873336df0,Suez Recycling & Recovery UK,True,gb
co-f41b15134b256326,Suffolk county council,True,gb
co-311508de7517f328,Supernova Technology,True,gb
co-85454099a0e98514,Swindon Borough Council,True,gb
co-7705a0f9385a382e,Swissport International,True,gb
co-6b909344f0046af4,Sword Group,True,gb
co-a69681d06101ef91,Synnovate,True,gb
co-87e413e887e3b02e,System Canada Technologies,True,gb
co-5351837be6454908,Systems,True,gb
co-1c27f1e54a1efbea,T. Rowe Price,True,gb
co-f8d17b711f353bc4,TELUS Digital,True,gb
co-89883c36f944c12d,TLN Worldwide Enterprises,True,gb
co-86b2d81bbc23843b,TP ICAP Group Services Ltd,True,gb
co-f59ea200304522ef,TPXImpact Holdings Plc,True,gb
co-e2b061f19ee0a44a,TQR,True,gb
co-e25c510f9414f9b5,TQR Consultancy Ltd,True,gb
co-1ff63fe48330cd24,TRG Screen,True,gb
co-bd31a452504720fd,TXP,True,gb
co-a8e21f5259ed4d1c,TXP Technology x People,True,gb
co-a6e11ff59955db2e,Tata Technologies Europe Ltd,True,gb
co-a83b929adde8f55b,Taylor James Resourcing,True,gb
co-2ac65ff16171b336,Teksystems,True,gb
co-1067d827469e0362,Tenth Revolution Group,True,gb
co-38b7f7961781b109,Tes,True,gb
co-840a23d2a0e23c98,Tes Global,True,gb
co-974d00df8c84fbfb,Test Triangle,True,gb
co-a7a7e811ce202a8d,Teya Solutions,True,gb
co-7f2909e309b3906f,The Fuel Group Limited,True,gb
co-ef3136e43ec1c314,The Nippon Telegraph And Telephone Corporation,True,gb
co-20faea896aec7960,The Opportunity Hub UK,True,gb
co-b0e4b5a645868cc6,The Progeny Group Limited,True,gb
co-b35fa5ee460ebcbe,The TOM team,True,gb
co-5b7cd015bc801bc5,The Vanguard Group,True,gb
co-ef9d994dcc90934d,The Very Group,True,gb
co-6b767deee3c0d4e5,Third Nexus Group Limited,True,gb
co-71e6dc697d1befce,Together,True,gb
co-757e97c83838c844,Tokio Marine Kiln Insurance,True,gb
co-60e5adb4a0efc01f,Trace,True,gb
co-ad28dcea45a23ccf,Travelodge,True,gb
co-a285d4d268f3db91,Tria,True,gb
co-e3aacdca2b469986,TrinityBridge,True,gb
co-d6e03d68fd686362,TripAdvisor,True,gb
co-0914b6bb64a3e38e,Truespeed,True,gb
co-ee4eabad03612320,Truespeed Communications,True,gb
co-354d106a9be95dda,Turner & Townsend,True,gb
co-78c5915685716607,Twenty Recruitment Group,True,gb
co-09a9ae6d559b6956,UNITED UTILITIES GROUP PLC,True,gb
co-f9038ae70c6d3fc8,Unisys,True,gb
co-8bcddf2cc6682755,United Utilities,True,gb
co-b93ee3f853139ca0,University of Bath,True,gb
co-66094a1d49c43006,University of Edinburgh,True,gb
co-8049082a654d5544,University of Salford,True,gb
co-dead708485c19e30,University of York,True,gb
co-1813dff346c5e297,V7 Recruitment,True,gb
co-59f25a045b1e2172,VANRATH,True,gb
co-84c9f25249a06296,VIQU IT,True,gb
co-c8768d6ebb5cd7d3,VIQU IT Recruitment,True,gb
co-45111963532bb88f,VIQU Limited,True,gb
co-78a20809443ad50b,Vaerdi Recruitment Limited,True,gb
co-0c185cfbb3088ec4,Valeo Foods,True,gb
co-e817faf9c0257e1d,Veeam Software,True,gb
co-8bb94e5e76f10b75,Venn Group,True,gb
co-7266162d39252421,Veolia,True,gb
co-886718be064c43b7,Verisk,True,gb
co-076c5cab49393c97,Verisure,True,gb
co-62f009d068928c6b,Vertus Partners Ltd,True,gb
co-4046cb129bf50f21,Verum Recruitment,True,gb
co-f9178381400f6636,Viber,True,gb
co-0f16d207286a53f8,Virgin Money UK,True,gb
co-232fd3649b62650e,Vital Energi,True,gb
co-c5d54213d1dee992,Vitality,True,gb
co-fad41aa9f1b1b56d,Vivo Talent,True,gb
co-48a5897621f70464,Vocative Consulting,True,gb
co-6b667876b4319ebf,WSET,True,gb
co-3c42a589cc048a11,Warwickshire County Council,True,gb
co-ebe6b3c54486285f,We Are Fr Group,True,gb
co-5ef237189e49e084,WeDoTech,True,gb
co-1cbfc39478d033b3,Wesleyan,True,gb
co-8e426daa1ddd964a,West Bromwich Building Society,True,gb
co-301e0586263cd81a,White & Case,True,gb
co-c903cc022f38daa9,William Alexander,True,gb
co-a7792f9b0bbdc1a2,Wilson Sonsini Goodrich & Rosati,True,gb
